Date,1 AUD,100 BGN,1 BRL,1 CAD,100 CHF,100 CNY,100 CZK,100 DKK,1 EUR,1 GBP,1 HKD,100 HRK,100 HUF, I44,100 IDR,1 ILS,100 INR,100 JPY,100 KRW,1 LTL,100 MXN,1 MYR,1 NZD,100 PHP,100 PKR,1 PLN,100 RON,100 RUB,100 SEK,1 SGD,100 THB,100 TRY,100 TWD, TWI,1 USD,1 XDR,1 ZAR,100 BYR,1 BYN,100 BDT,100 MMK,100 ISK
1991-01,4.6011,ND,ND,5.1136,464.44,ND,ND,101.63,ND,11.4198,ND,ND,ND,101.56,0.309696,ND,ND,4.4159,0.8194,ND,ND,2.1739,3.5123,21.695,ND,ND,ND,ND,104.79,3.3845,23.383,ND,21.704,99.78,5.9060,8.40307,ND,ND,ND,ND,ND,10.69
1991-02,4.5367,ND,ND,5.0132,457.35,ND,ND,101.71,ND,11.3813,ND,ND,ND,101.17,0.303450,ND,ND,4.4398,0.7997,ND,ND,2.1516,3.4835,21.315,ND,ND,ND,ND,104.60,3.3685,22.994,ND,21.345,99.49,5.7870,8.33897,ND,ND,ND,ND,ND,10.65
1991-03,4.7998,ND,ND,5.3831,451.72,ND,ND,101.73,ND,11.4365,ND,ND,ND,102.96,0.324111,ND,ND,4.5512,0.8553,ND,ND,2.2832,3.7346,22.929,ND,ND,ND,ND,106.23,3.5521,24.479,ND,22.908,100.80,6.2245,8.61641,ND,ND,ND,ND,ND,10.83
1991-04,5.1645,ND,ND,5.7464,459.93,ND,ND,101.64,ND,11.5857,ND,ND,ND,104.68,0.342952,ND,ND,4.8331,0.9094,ND,ND,2.4121,3.9038,24.367,ND,ND,ND,ND,108.29,3.7445,25.915,ND,24.223,102.41,6.6237,8.94890,ND,ND,ND,ND,ND,11.05
1991-05,5.1543,ND,ND,5.7960,459.70,ND,ND,101.82,ND,11.5383,ND,ND,ND,104.91,0.344550,ND,ND,4.8387,0.9173,ND,ND,2.4253,3.9224,24.684,ND,ND,ND,ND,108.76,3.7755,26.054,ND,24.473,102.59,6.6787,8.97873,ND,ND,ND,ND,ND,11.07
1991-06,5.2901,ND,ND,6.0881,455.08,ND,ND,101.37,ND,11.4771,ND,ND,ND,105.65,0.357950,ND,ND,4.9795,0.9560,ND,ND,2.5103,4.0111,25.776,ND,ND,ND,ND,108.32,3.9147,27.018,ND,25.612,103.12,6.9602,9.18236,ND,ND,ND,ND,ND,11.17
1991-07,5.3838,ND,ND,6.0793,450.30,ND,ND,100.91,ND,11.4963,ND,ND,ND,105.65,0.356696,ND,ND,5.0600,0.9536,ND,ND,2.5010,3.9522,25.918,ND,ND,ND,ND,107.83,3.9712,27.106,ND,25.836,103.05,6.9778,9.22045,ND,ND,ND,ND,ND,11.18
1991-08,5.3380,ND,ND,5.9573,448.34,ND,ND,101.10,ND,11.4758,ND,ND,ND,105.14,0.348227,ND,ND,4.9842,0.9291,ND,ND,2.4533,3.9053,25.704,ND,ND,ND,ND,107.63,3.9459,26.512,ND,25.493,102.65,6.8187,9.10712,ND,ND,ND,ND,ND,11.11
1991-09,5.2712,ND,ND,5.8429,447.47,ND,ND,101.36,ND,11.4511,ND,ND,ND,104.63,0.337571,ND,ND,4.9381,0.8933,ND,ND,2.3999,3.8513,25.201,ND,ND,ND,ND,107.52,3.9025,25.937,ND,24.986,102.29,6.6436,8.99184,ND,ND,ND,ND,ND,11.05
1991-10,5.2470,ND,ND,5.8652,447.57,ND,ND,101.38,ND,11.3967,ND,ND,ND,104.66,0.335739,ND,ND,5.0637,0.8790,ND,ND,2.4117,3.7326,25.165,ND,ND,ND,ND,107.45,3.9083,25.922,ND,25.056,102.34,6.6197,9.01303,ND,ND,ND,ND,ND,11.06
1991-11,5.0168,ND,ND,5.6442,443.67,ND,ND,101.14,ND,11.3312,ND,ND,ND,103.58,0.321857,ND,ND,4.9192,0.8423,ND,ND,2.3234,3.5872,24.371,ND,ND,ND,ND,107.46,3.8141,25.018,ND,24.514,101.47,6.3776,8.83163,ND,ND,ND,ND,ND,10.93
1991-12,4.7643,ND,ND,5.3909,444.65,ND,ND,101.21,ND,11.2449,ND,ND,ND,102.61,0.310263,ND,ND,4.8145,0.8101,ND,ND,2.2483,3.3975,23.625,ND,ND,ND,ND,107.67,3.7422,24.279,ND,23.961,100.78,6.1694,8.67771,ND,ND,ND,ND,ND,10.82
1992-01,4.6386,ND,ND,5.3580,442.32,ND,ND,101.28,ND,11.2273,ND,ND,ND,102.83,0.310739,ND,ND,4.9486,0.8078,ND,ND,2.3016,3.3501,23.966,ND,ND,ND,ND,107.95,3.7935,24.467,ND,24.554,100.98,6.1956,8.72953,ND,ND,ND,ND,ND,10.85
1992-02,4.7764,ND,ND,5.3704,436.14,ND,ND,101.15,ND,11.2788,ND,ND,ND,103.25,0.317150,ND,ND,4.9782,0.8254,ND,ND,2.4397,3.4367,24.814,ND,ND,ND,ND,108.02,3.8806,24.987,ND,25.388,101.25,6.3503,8.82857,ND,ND,ND,ND,ND,10.90
1992-03,4.9460,ND,ND,5.4685,432.12,ND,ND,101.11,ND,11.2384,ND,ND,ND,103.58,0.324136,ND,ND,4.9064,0.8408,ND,ND,2.5306,3.5746,26.307,ND,ND,ND,ND,108.15,3.9282,25.430,ND,25.696,101.45,6.5189,8.90469,ND,ND,ND,ND,ND,10.93
1992-04,4.9169,ND,ND,5.4304,426.01,ND,ND,101.12,ND,11.3358,ND,ND,ND,103.40,0.319945,ND,ND,4.8357,0.8250,ND,ND,2.5204,3.5033,26.528,ND,ND,ND,ND,108.26,3.8975,25.174,ND,25.467,101.28,6.4542,8.84370,ND,ND,ND,ND,ND,10.90
1992-05,4.7757,ND,ND,5.2740,424.26,ND,ND,101.02,ND,11.4574,ND,ND,ND,103.04,0.312050,ND,ND,4.8384,0.8039,ND,ND,2.5044,3.3927,24.678,ND,ND,ND,ND,108.32,3.8520,24.740,ND,25.252,101.05,6.3219,8.78017,ND,ND,ND,ND,ND,10.86
1992-06,4.6507,ND,ND,5.1451,431.50,ND,ND,101.48,ND,11.4069,ND,ND,ND,102.60,0.302810,ND,ND,4.8501,0.7755,ND,ND,2.4385,3.3352,23.529,ND,ND,ND,ND,108.29,3.7888,24.224,ND,24.823,100.77,6.1548,8.69047,ND,ND,ND,ND,ND,10.81
1992-07,4.3627,ND,ND,4.9108,438.91,ND,ND,102.04,ND,11.2356,ND,ND,ND,101.59,0.287957,ND,ND,4.6589,0.7419,ND,ND,2.3389,3.1956,22.943,ND,ND,ND,ND,108.33,3.6264,23.153,ND,23.660,99.94,5.8539,8.45136,ND,ND,ND,ND,ND,10.69
1992-08,4.1506,ND,ND,4.8117,440.44,ND,ND,102.26,ND,11.1097,ND,ND,ND,101.05,0.281238,ND,ND,4.5323,0.7254,ND,ND,2.2871,3.0946,23.134,ND,ND,ND,ND,108.31,3.5604,22.655,ND,22.789,99.47,5.7247,8.33678,ND,ND,ND,ND,ND,10.63
1992-09,4.1956,ND,ND,4.7513,453.82,ND,ND,103.31,ND,10.7434,ND,ND,ND,101.08,0.285091,ND,ND,4.7270,0.7380,ND,ND,2.3209,3.1322,23.551,ND,ND,ND,ND,108.18,3.6264,22.983,ND,22.979,99.47,5.7964,8.44560,ND,ND,ND,ND,ND,10.67
1992-10,4.3181,ND,ND,4.8489,460.15,ND,ND,105.71,ND,10.0141,ND,ND,ND,101.77,0.297091,ND,ND,4.9832,0.7706,ND,ND,2.4223,3.2636,24.706,ND,ND,ND,ND,108.18,3.7529,23.905,ND,23.883,100.00,6.0371,8.65914,ND,ND,ND,ND,ND,10.78
1992-11,4.4620,ND,ND,5.1024,452.62,ND,ND,105.89,ND,9.8839,ND,ND,ND,102.36,0.315143,ND,ND,5.2240,0.8248,ND,ND,2.5713,3.3610,26.398,ND,ND,ND,ND,104.25,3.9569,25.419,ND,25.453,100.38,6.4680,8.97080,ND,ND,ND,ND,ND,10.77
1992-12,4.6118,ND,ND,5.2525,469.86,ND,ND,109.21,ND,10.3598,ND,ND,ND,103.65,0.324150,ND,ND,5.3899,0.8475,ND,ND,2.6140,3.4468,26.838,ND,ND,ND,ND,96.86,4.0756,26.209,ND,26.264,101.79,6.6839,9.28237,ND,ND,ND,ND,ND,10.63
1993-01,4.6321,ND,ND,5.3839,465.43,ND,ND,110.29,ND,10.5361,ND,ND,ND,104.38,0.333524,ND,ND,5.4995,0.8682,ND,ND,2.6465,3.5312,27.977,ND,ND,ND,ND,94.89,4.1589,26.947,ND,27.016,102.26,6.8774,9.46985,ND,ND,ND,ND,ND,10.75
1993-02,4.7640,ND,ND,5.5340,459.84,ND,ND,110.71,ND,10.0430,ND,ND,ND,103.52,0.338850,ND,ND,5.7772,0.8765,ND,ND,2.6588,3.6075,28.000,ND,ND,ND,ND,92.74,4.2370,27.337,ND,27.020,101.41,6.9799,9.57413,ND,ND,ND,ND,ND,10.75
1993-03,4.9583,ND,ND,5.6182,460.58,ND,ND,110.72,ND,10.2226,ND,ND,ND,103.34,0.338957,ND,ND,5.9860,0.8832,ND,ND,2.6829,3.7118,27.884,ND,ND,ND,ND,90.51,4.2574,27.519,ND,26.909,101.30,7.0042,9.66862,ND,ND,ND,ND,ND,10.77
1993-04,4.8186,ND,ND,5.3604,464.13,ND,ND,110.42,ND,10.4653,ND,ND,ND,103.13,0.326895,ND,ND,6.0279,0.8501,ND,ND,2.6176,3.6488,26.217,ND,ND,ND,ND,91.01,4.1706,26.789,ND,26.024,101.32,6.7650,9.56185,ND,ND,ND,ND,ND,10.71
1993-05,4.7466,ND,ND,5.3547,469.13,ND,ND,110.12,ND,10.5302,ND,ND,ND,103.87,0.327500,ND,ND,6.1566,0.8495,ND,ND,2.6488,3.6919,25.625,ND,ND,ND,ND,92.71,4.2113,26.917,ND,26.149,102.02,6.7941,9.61938,ND,ND,ND,ND,ND,10.75
1993-06,4.7126,ND,ND,5.4575,473.90,ND,ND,110.43,ND,10.5496,ND,ND,ND,104.91,0.336409,ND,ND,6.5058,0.8701,ND,ND,2.7285,3.7704,26.239,ND,ND,ND,ND,94.00,4.3151,27.732,ND,26.591,103.09,6.9812,9.83959,ND,ND,ND,ND,ND,10.75
1993-07,4.9530,ND,ND,5.6987,482.05,ND,ND,110.01,ND,10.9300,ND,ND,ND,106.23,0.350318,ND,ND,6.7860,0.9065,ND,ND,2.8480,4.0082,26.972,ND,ND,ND,ND,91.83,4.5078,28.915,ND,27.448,104.08,7.3077,10.15939,ND,ND,ND,ND,ND,10.16
1993-08,4.9917,ND,ND,5.6358,491.57,ND,ND,106.47,ND,10.9910,ND,ND,ND,106.59,0.351273,ND,ND,7.0972,0.9109,ND,ND,2.8800,4.0610,26.617,ND,ND,ND,ND,91.42,4.5741,29.231,ND,27.330,104.52,7.3648,10.32158,ND,ND,ND,ND,ND,10.27
1993-09,4.6139,ND,ND,5.3621,498.66,ND,ND,106.59,ND,10.7889,ND,ND,ND,104.69,0.336682,ND,ND,6.7165,0.8758,ND,ND,2.7789,3.9030,25.336,ND,ND,ND,ND,88.42,4.4339,28.092,ND,26.291,102.81,7.0818,10.03854,ND,ND,ND,ND,ND,10.23
1993-10,4.7372,ND,ND,5.4020,497.57,ND,ND,108.10,ND,10.7714,ND,ND,ND,105.21,0.341143,ND,ND,6.7003,0.8842,ND,ND,2.8182,3.9641,25.015,ND,ND,ND,ND,89.30,4.5507,28.392,ND,26.661,103.27,7.1642,10.08236,ND,ND,ND,ND,ND,10.24
1993-11,4.9160,ND,ND,5.6155,493.54,ND,ND,109.18,ND,10.9451,ND,ND,ND,106.18,0.352546,ND,ND,6.8529,0.9155,ND,ND,2.8949,4.0476,26.244,ND,ND,ND,ND,89.42,4.6347,29.095,ND,27.490,104.07,7.3901,10.26501,ND,ND,ND,ND,ND,10.31
1993-12,5.0001,ND,ND,5.5717,506.70,ND,ND,110.70,ND,11.0649,ND,ND,ND,106.39,0.352696,ND,ND,6.7524,0.9167,ND,ND,2.8909,4.1279,26.951,ND,ND,ND,ND,88.87,4.6456,29.196,ND,27.720,104.26,7.4197,10.26912,ND,ND,ND,ND,ND,10.31
1994-01,5.2278,ND,ND,5.7051,510.25,ND,24.812,110.93,ND,11.2060,ND,ND,7.3595,106.81,0.356000,ND,ND,6.7407,0.9267,ND,ND,2.7723,4.2243,27.275,ND,3.4134,ND,ND,92.37,4.6851,29.389,ND,28.353,105.21,7.5109,10.31566,ND,ND,ND,ND,ND,10.28
1994-02,5.3673,ND,ND,5.5898,513.89,ND,24.798,110.66,ND,11.0836,ND,ND,7.2633,107.30,0.352550,ND,ND,7.0468,0.9270,ND,ND,2.7134,4.2996,27.285,ND,3.3508,ND,ND,93.87,4.7210,29.519,ND,28.359,105.85,7.4949,10.39788,ND,ND,ND,ND,ND,10.26
1994-03,5.2309,ND,ND,5.3935,513.76,ND,24.792,110.81,ND,10.9607,ND,ND,7.1170,106.42,0.341950,ND,ND,6.9823,0.9113,ND,ND,2.7039,4.1941,26.770,ND,3.3056,ND,ND,92.85,4.6444,29.038,ND,27.828,105.25,7.3491,10.30070,ND,ND,ND,ND,ND,10.19
1994-04,5.2809,ND,ND,5.3299,511.96,ND,24.966,110.61,ND,10.9164,ND,ND,7.1218,106.58,0.340895,ND,ND,7.1215,0.9144,ND,ND,2.7367,4.1896,26.850,ND,3.2931,ND,ND,93.44,4.7171,29.151,ND,27.922,105.65,7.3651,10.34239,ND,ND,ND,ND,ND,10.22
1994-05,5.2069,ND,ND,5.2041,508.53,ND,24.714,110.72,ND,10.8050,ND,ND,6.9989,105.57,0.332316,ND,ND,6.9343,0.8939,ND,ND,2.7448,4.1926,26.606,ND,3.2034,ND,ND,93.10,4.6470,28.491,ND,26.859,104.84,7.1833,10.16837,ND,ND,ND,ND,ND,10.13
1994-06,5.1916,ND,ND,5.1189,514.57,ND,24.611,110.78,ND,10.7904,ND,ND,6.8807,104.57,0.326318,ND,ND,6.8945,0.8811,ND,ND,2.7268,4.1842,26.345,ND,3.1475,ND,ND,90.65,4.6240,28.135,ND,26.215,104.06,7.0790,10.10296,ND,ND,ND,ND,ND,10.09
1994-07,5.0438,ND,ND,4.9661,518.17,ND,24.459,111.30,ND,10.6083,ND,ND,6.7911,103.35,0.316619,ND,ND,6.9652,0.8560,ND,ND,2.6445,4.1211,26.066,ND,3.0606,ND,ND,88.41,4.5344,27.484,ND,25.779,103.39,6.8671,10.00520,ND,ND,ND,ND,ND,10.04
1994-08,5.0804,ND,ND,4.9783,520.58,ND,24.518,110.94,ND,10.5818,ND,ND,6.3846,103.28,0.317174,ND,ND,6.8731,0.8575,ND,ND,2.6789,4.1291,26.244,ND,3.0134,ND,ND,88.67,4.5622,27.429,ND,26.001,103.36,6.8623,9.98020,ND,ND,ND,ND,ND,10.01
1994-09,5.0457,ND,ND,5.0238,526.57,ND,24.422,111.30,ND,10.6363,ND,ND,6.2898,103.52,0.312455,ND,ND,6.8856,0.8529,ND,ND,2.6593,4.0995,26.230,ND,2.9593,ND,ND,90.26,4.5699,27.250,ND,25.975,103.89,6.8036,9.95880,ND,ND,ND,ND,ND,10.02
1994-10,4.8885,ND,ND,4.9058,523.42,ND,24.076,111.25,ND,10.6294,ND,ND,6.1553,102.39,0.304191,ND,ND,6.7234,0.8319,ND,ND,2.5827,4.0319,26.140,ND,2.8749,ND,ND,91.20,4.4869,26.521,ND,25.365,103.39,6.6217,9.78055,ND,ND,ND,ND,ND,9.88
1994-11,5.0790,ND,ND,4.9302,519.61,ND,24.328,111.68,ND,10.6924,ND,ND,6.1737,103.04,0.309818,ND,ND,6.8639,0.8476,ND,ND,2.6334,4.1789,27.996,ND,2.8587,ND,ND,91.51,4.5898,26.923,ND,25.712,103.99,6.7265,9.89520,ND,ND,ND,ND,ND,9.95
1994-12,5.3066,ND,ND,4.9375,515.69,ND,24.391,111.26,ND,10.6864,ND,ND,6.1404,102.94,0.313150,ND,ND,6.8440,0.8683,ND,ND,2.6745,4.3706,28.530,ND,2.8349,ND,ND,91.21,4.6829,27.313,ND,26.015,103.84,6.8552,9.95369,ND,ND,ND,ND,ND,9.96
1995-01,5.1273,ND,ND,4.7446,520.19,ND,24.222,111.02,ND,10.5488,ND,ND,6.0070,101.69,0.302714,ND,ND,6.7207,0.8514,ND,ND,2.6193,4.2881,27.366,ND,2.7684,ND,ND,89.74,4.6183,26.678,ND,25.507,102.92,6.7014,9.81778,ND,ND,ND,ND,ND,9.87
1995-02,4.9076,ND,ND,4.7082,518.69,ND,24.167,111.23,ND,10.3633,ND,ND,5.8948,100.97,0.296950,ND,ND,6.7110,0.8376,ND,ND,2.5798,4.1793,26.353,ND,2.7130,ND,ND,89.30,4.5419,26.361,ND,25.058,102.43,6.5943,9.74724,ND,ND,ND,ND,ND,9.90
1995-03,4.6034,ND,ND,4.4551,535.69,ND,24.034,111.35,ND,10.0335,ND,ND,5.3893,99.26,0.281217,ND,ND,6.9272,0.8082,ND,ND,2.4572,4.0504,24.381,ND,2.6683,ND,ND,86.25,4.4128,25.324,ND,24.045,101.06,6.2691,9.62875,ND,ND,ND,ND,ND,9.76
1995-04,4.5521,ND,ND,4.4938,545.48,ND,24.083,114.03,ND,9.9595,ND,ND,5.1531,99.74,0.277933,ND,ND,7.3986,0.8096,ND,ND,2.4962,4.1273,23.907,ND,2.6329,ND,ND,84.31,4.4258,25.191,ND,24.328,101.38,6.1881,9.75174,ND,ND,ND,ND,ND,9.85
1995-05,4.5764,ND,ND,4.6185,539.35,ND,24.096,114.22,ND,9.9891,0.8126,ND,5.0818,100.48,0.282684,ND,ND,7.4050,0.8281,ND,ND,2.5526,4.2022,24.488,ND,2.6500,ND,ND,86.24,4.5031,25.497,ND,24.641,102.12,6.2853,9.80013,ND,ND,ND,ND,ND,9.85
1995-06,4.4903,ND,ND,4.5274,538.24,ND,23.956,114.04,ND,9.9452,0.8062,ND,4.9694,100.11,0.279600,ND,ND,7.3733,0.8228,ND,ND,2.5515,4.1758,24.328,ND,2.6585,ND,ND,85.93,4.4650,25.283,ND,24.219,101.74,6.2364,9.75289,ND,ND,ND,ND,ND,9.84
1995-07,4.4866,ND,ND,4.5337,534.08,ND,23.814,114.07,ND,9.8448,0.7977,ND,4.8846,99.21,0.276810,ND,ND,7.0762,0.8171,ND,ND,2.5203,4.1602,24.241,ND,2.6090,ND,ND,85.99,4.4144,24.946,ND,23.555,101.26,6.1731,9.61536,ND,ND,ND,ND,ND,9.80
1995-08,4.6963,ND,ND,4.6767,530.05,ND,23.870,113.21,ND,9.9415,0.8189,ND,4.8617,99.60,0.282130,ND,ND,6.7037,0.8257,ND,ND,2.5603,4.1701,24.732,ND,2.6003,ND,ND,87.72,4.4937,25.405,ND,23.328,101.43,6.3396,9.57130,ND,ND,ND,ND,ND,9.76
1995-09,4.8269,ND,ND,4.7420,538.25,ND,23.867,112.92,ND,9.9682,0.8271,ND,4.7893,99.65,0.281619,ND,ND,6.3750,0.8315,ND,ND,2.5460,4.1972,24.660,ND,2.5996,ND,ND,89.71,4.4666,25.476,ND,23.345,101.54,6.3991,9.49532,ND,ND,ND,ND,ND,9.74
1995-10,4.7280,ND,ND,4.6376,544.37,ND,23.755,113.57,ND,9.8437,0.8067,ND,4.6614,99.22,0.275091,ND,ND,6.1967,0.8156,ND,ND,2.4622,4.1138,24.049,ND,2.5515,ND,ND,91.30,4.3824,24.844,ND,23.209,101.42,6.2377,9.34562,ND,ND,ND,ND,ND,9.65
1995-11,4.6563,ND,ND,4.6183,546.87,ND,23.733,113.82,ND,9.7677,0.8077,ND,4.6045,99.77,0.274091,ND,ND,6.1335,0.8150,ND,ND,2.4638,4.0771,23.936,ND,2.5270,ND,ND,94.72,4.4221,24.829,ND,22.942,102.16,6.2471,9.33677,ND,ND,ND,ND,ND,9.66
1995-12,4.7074,ND,ND,4.6381,545.71,ND,23.834,113.83,ND,9.7738,0.8213,ND,4.5692,100.36,0.277824,ND,ND,6.2413,0.8273,ND,ND,2.5010,4.1294,24.262,ND,2.5269,ND,ND,95.77,4.4901,25.249,ND,23.269,102.71,6.3521,9.43576,ND,ND,ND,ND,ND,9.71
1996-01,4.7553,ND,ND,4.6947,544.13,ND,23.789,113.51,ND,9.8159,0.8297,ND,4.5238,100.20,0.280636,ND,ND,6.0741,0.8189,ND,ND,2.5138,4.2413,24.534,ND,2.5551,ND,ND,95.44,4.5139,25.381,ND,23.431,102.49,6.4160,9.41675,ND,ND,ND,ND,ND,9.70
1996-02,4.8393,ND,ND,4.6551,535.70,ND,23.661,112.92,ND,9.8372,0.8284,ND,4.4350,99.38,0.278238,ND,ND,6.0579,0.8244,ND,ND,2.5126,4.3252,24.494,ND,2.5188,ND,ND,93.04,4.5394,25.379,ND,23.318,101.62,6.4050,9.39115,ND,ND,ND,ND,ND,9.67
1996-03,4.9563,ND,ND,4.7073,537.33,ND,23.579,112.61,ND,9.8139,0.8314,ND,4.4014,99.72,0.275952,ND,ND,6.0704,0.8258,ND,ND,2.5295,4.3775,24.579,ND,2.4958,ND,ND,95.47,4.5631,25.475,ND,23.485,102.04,6.4278,9.39622,ND,ND,ND,ND,ND,9.69
1996-04,5.1120,ND,ND,4.7830,532.49,ND,23.601,111.80,ND,9.8436,0.8404,ND,4.3685,99.84,0.279588,ND,ND,6.0576,0.8359,ND,ND,2.5961,4.4360,24.909,ND,2.4774,ND,ND,96.65,4.6159,25.703,ND,23.925,102.13,6.4996,9.42218,ND,ND,ND,ND,ND,9.72
1996-05,5.2418,ND,ND,4.8045,524.44,ND,23.727,111.14,ND,9.9594,0.8500,ND,4.3291,100.20,0.282200,ND,ND,6.1879,0.8459,ND,ND,2.6367,4.5077,25.163,ND,2.4597,ND,ND,96.68,4.6716,26.008,ND,24.078,102.35,6.5758,9.50001,ND,ND,ND,ND,ND,9.77
1996-06,5.1696,ND,ND,4.7836,519.72,ND,23.511,110.91,ND,10.0730,0.8438,ND,4.2765,100.00,0.280350,ND,ND,6.0019,0.8222,ND,ND,2.6167,4.4171,24.976,ND,2.4081,ND,ND,97.82,4.6353,25.768,ND,23.624,102.34,6.5312,9.42380,ND,ND,ND,ND,ND,9.72
1996-07,5.0903,ND,ND,4.7134,522.68,ND,23.805,111.19,ND,10.0209,0.8336,ND,4.2129,99.57,0.276261,ND,ND,5.9033,0.7967,ND,ND,2.5874,4.4474,24.636,ND,2.3758,ND,ND,97.14,4.5572,25.441,ND,23.430,101.99,6.4503,9.35858,ND,ND,ND,ND,ND,9.67
1996-08,5.0189,ND,ND,4.6712,532.98,ND,24.192,111.87,ND,9.9335,0.8286,ND,4.1640,99.65,0.273909,ND,ND,5.9439,0.7877,ND,ND,2.5724,4.4149,24.509,ND,2.3495,ND,ND,96.84,4.5383,25.345,ND,23.320,102.18,6.4091,9.34636,ND,ND,ND,ND,ND,9.67
1996-09,5.1181,ND,ND,4.7137,524.42,ND,24.298,111.35,ND,10.0647,0.8348,ND,4.1207,99.62,0.277429,ND,ND,5.8795,0.7883,ND,ND,2.5840,4.4957,24.658,ND,2.3237,ND,ND,97.21,4.5840,25.450,ND,23.487,102.12,6.4557,9.34859,ND,ND,ND,ND,ND,9.66
1996-10,5.1344,ND,ND,4.7986,515.68,ND,23.921,110.71,ND,10.2711,0.8386,ND,4.0770,99.64,0.278957,ND,ND,5.7782,0.7850,ND,ND,2.5849,4.5425,24.709,ND,2.3013,ND,ND,98.26,4.5918,25.460,ND,23.570,102.15,6.4844,9.33539,ND,ND,ND,ND,ND,9.68
1996-11,5.0578,ND,ND,4.7472,498.64,ND,23.664,109.46,ND,10.5641,0.8215,ND,4.0401,98.53,0.271810,ND,ND,5.6570,0.7690,ND,ND,2.5183,4.5121,24.216,ND,2.2560,ND,ND,95.92,4.5295,24.946,ND,23.103,101.09,6.3521,9.22915,ND,ND,ND,ND,ND,9.59
1996-12,5.1596,ND,ND,4.7500,487.34,ND,23.642,108.88,ND,10.7616,0.8359,ND,4.0318,98.51,0.274895,ND,ND,5.6811,0.7742,ND,ND,2.5627,4.5625,24.634,ND,2.2619,ND,ND,94.80,4.6166,25.273,ND,23.518,100.91,6.4657,9.29971,ND,ND,ND,ND,ND,9.64
1997-01,5.0157,ND,ND,4.7763,463.73,ND,23.420,105.49,ND,10.7179,0.8331,ND,3.8877,96.11,0.272364,ND,ND,5.4734,0.7607,ND,ND,2.5921,4.5236,24.540,ND,2.1996,ND,ND,91.41,4.5857,25.061,ND,23.495,98.15,6.4475,9.12557,ND,ND,ND,ND,ND,9.45
1997-02,5.0825,ND,ND,4.8863,455.98,ND,23.479,103.77,ND,10.7607,0.8550,ND,3.8253,95.26,0.278600,ND,ND,5.3850,0.7645,ND,ND,2.6699,4.5774,25.217,ND,2.1871,ND,ND,89.50,4.6703,25.518,ND,24.074,97.02,6.6236,9.16804,ND,ND,ND,ND,ND,9.41
1997-03,5.3753,ND,ND,4.9761,464.64,ND,23.357,105.22,ND,10.9402,0.8804,ND,3.8561,96.27,0.283889,ND,ND,5.5659,0.7782,ND,ND,2.7497,4.7595,25.877,ND,2.2153,ND,ND,89.03,4.7510,26.271,ND,24.769,98.13,6.8178,9.38997,ND,ND,ND,ND,ND,9.58
1997-04,5.4246,ND,ND,4.9976,477.17,ND,23.288,106.97,ND,11.3525,0.8990,ND,3.8750,98.32,0.289571,ND,ND,5.5486,0.7815,ND,ND,2.7913,4.8213,26.507,ND,2.2330,ND,ND,90.71,4.8349,26.729,ND,25.239,99.94,6.9655,9.55243,ND,ND,ND,ND,ND,9.79
1997-05,5.4684,ND,ND,5.1180,493.71,ND,22.749,108.91,ND,11.5293,0.9121,ND,3.8921,100.05,0.290200,ND,ND,5.9525,0.7937,ND,ND,2.8176,4.8844,26.805,ND,2.2226,ND,ND,92.03,4.9193,27.447,ND,25.442,101.76,7.0612,9.79419,ND,ND,ND,ND,ND,10.03
1997-06,5.4323,ND,ND,5.2044,500.03,ND,22.225,109.64,ND,11.8398,0.9303,ND,3.8923,101.53,0.297000,ND,ND,6.3048,0.8130,ND,ND,2.8674,4.9508,27.375,ND,2.2271,ND,ND,93.07,5.0462,29.372,ND,25.857,103.22,7.2041,10.01706,ND,ND,ND,ND,ND,10.23
1997-07,5.5160,ND,ND,5.3979,502.12,ND,22.081,109.08,ND,12.4233,0.9595,ND,3.8787,103.06,0.297391,ND,ND,6.4551,0.8382,ND,ND,2.8913,4.9188,27.058,ND,2.1984,ND,ND,95.22,5.1246,24.904,ND,26.612,104.53,7.4315,10.23428,ND,ND,ND,ND,ND,10.45
1997-08,5.6552,ND,ND,5.4933,503.57,ND,22.431,108.67,ND,12.2332,0.9852,ND,3.8590,103.05,0.279952,ND,ND,6.4698,0.8549,ND,ND,2.7729,4.9003,26.099,ND,2.1925,ND,ND,95.41,5.1027,23.708,ND,26.646,104.37,7.6286,10.32852,ND,ND,ND,ND,ND,10.51
1997-09,5.2939,ND,ND,5.2746,497.04,ND,21.803,107.44,ND,11.7008,0.9447,ND,3.7318,100.60,0.243773,ND,ND,6.0570,0.8070,ND,ND,2.4218,4.6509,22.531,ND,2.1128,ND,ND,95.03,4.8246,20.828,ND,25.575,102.29,7.3157,9.95189,ND,ND,ND,ND,ND,10.20
1997-10,5.1026,ND,ND,5.1066,487.39,ND,21.505,105.75,ND,11.5469,0.9147,ND,3.6169,98.39,0.198261,ND,ND,5.8440,0.7684,ND,ND,2.1560,4.4975,20.674,ND,2.0664,ND,ND,93.44,4.5399,18.996,ND,24.149,100.29,7.0753,9.69226,ND,ND,ND,ND,ND,9.90
1997-11,4.9036,ND,ND,4.9939,501.60,ND,21.305,107.04,ND,11.9040,0.9124,ND,3.5966,98.75,0.205650,ND,ND,5.6377,0.6879,ND,ND,2.0954,4.4018,20.633,ND,2.0184,ND,ND,93.33,4.4615,18.085,ND,22.453,100.78,7.0544,9.69309,ND,ND,ND,ND,ND,9.93
